permit_number,particion,duracion_dias,duracion_log,tipo_permiso,agente,distrito,inspector,analysis_neighborhood,permit_zipcode,n_segmentos,lag_aprob_inicio,anio_aprobacion,mes_inicio,largo_proposito,tiene_proposito,permit_start_date,permit_end_date,Latitude,Longitude
25EXC-01752,train,564.0,6.336825731146441,Excavation,"Esquivel Grading & Paving, Inc.",11,Otros,Oceanview/Merced/Ingleside,94112,0.7064080477615832,0.19872647032823373,0.247534501480716,-0.29067099492484416,0.34071001016000435,1,2025-06-16,2027-01-01,37.71595195417,-122.45360658609
24EXC-04102,train,908.0,6.812345094177479,Excavation,"Cratus, Inc.",1,Gabriel Howell,Inner Richmond,94118,2.028532438150391,0.22765875852892972,-0.0486121168270745,-1.9793346869495807,0.24671709547496562,1,2025-01-02,2027-06-29,37.77995924665,-122.46635750059
16WR-0284,test,3938.0,8.278682162970906,Wireless,AT&T Mobility,3,Sin asignar,Financial District/South Beach,94111,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,-1.6416019485446334,-0.8811978807454991,0,2017-02-17,2027-11-30,37.79633695979,-122.39770363223
15WR-0143,train,3933.0,8.277411998949004,Wireless,"ExteNet Systems, Inc.",3,Sin asignar,Nob Hill,94109,-0.9247843819388938,0.18632691824222114,-2.713931681597189,1.7357254355048397,-0.8811978807454991,0,2015-12-24,2026-09-30,37.78942101525,-122.4186004874
25EXC-00254,train,668.0,6.505784060128229,Excavation,Otros,5,Sin asignar,Tenderloin,94109,-0.04909160388916405,0.21525920644291716,0.247534501480716,-1.303869210139686,0.5474944224670896,1,2025-03-03,2026-12-31,37.78493849576,-122.41785361488
16WR-0488,train,3948.0,8.28121766128665,Wireless,"ExteNet Systems, Inc.",3,Sin asignar,Chinatown,94108,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,-0.6284037333297915,-0.8811978807454991,0,2017-05-09,2028-02-29,37.79501970203,-122.41130757496
18WR-0413,train,3951.0,8.281977058867758,Wireless,Otros,9,Sin asignar,Mission,94110,-0.9247843819388938,0.18632691824222114,-1.529345208366027,0.7225272202899977,-0.8811978807454991,0,2019-09-05,2030-06-30,37.75811339743,-122.4210536611
18WR-0186,test,3955.0,8.282988692742602,Wireless,Otros,10,Sin asignar,Mission,94110,-0.9247843819388938,0.18632691824222114,-1.529345208366027,0.04706174348010315,-0.8811978807454991,0,2019-07-02,2030-04-30,37.75322518261,-122.40485446794
21WR-00015,test,3933.0,8.277411998949004,Wireless,Otros,3,Sin asignar,Russian Hill,94109,-0.9247843819388938,0.18632691824222114,-0.9370519717504461,-0.6284037333297915,-0.8811978807454991,0,2021-05-24,2032-02-29,37.79924584849,-122.422276051
24EXC-04102,train,908.0,6.812345094177479,Excavation,"Cratus, Inc.",1,Gabriel Howell,Outer Richmond,94121,2.028532438150391,0.22765875852892972,-0.0486121168270745,-1.9793346869495807,0.24671709547496562,1,2025-01-02,2027-06-29,37.78038109194,-122.47992394717
16WR-0163,train,3937.0,8.278428259199071,Wireless,"ExteNet Systems, Inc.",3,Sin asignar,Financial District/South Beach,94108,-0.9247843819388938,0.18632691824222114,-2.417785063289399,1.060259958694945,-0.8811978807454991,0,2016-10-19,2027-07-31,37.79057058007,-122.40451272805
25EXC-01752,train,564.0,6.336825731146441,Excavation,"Esquivel Grading & Paving, Inc.",8,Otros,Glen Park,94131,0.7064080477615832,0.19872647032823373,0.247534501480716,-0.29067099492484416,0.34071001016000435,1,2025-06-16,2027-01-01,37.73368600699,-122.43455491121
16WR-0422,train,3957.0,8.28349412616251,Wireless,"ExteNet Systems, Inc.",2,Sin asignar,Marina,94123,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,-1.303869210139686,-0.8811978807454991,0,2017-03-01,2027-12-31,37.79966248297,-122.42461663988
19WR-00130,test,3945.0,8.28045768658256,Wireless,Otros,4,Sin asignar,Sunset/Parkside,94116,-0.9247843819388938,0.18632691824222114,-1.529345208366027,1.3979926970998924,-0.8811978807454991,0,2019-11-12,2030-08-31,37.74264482409,-122.49053227064
24EXC-04102,train,908.0,6.812345094177479,Excavation,"Cratus, Inc.",1,Gabriel Howell,Inner Richmond,94118,2.028532438150391,0.22765875852892972,-0.0486121168270745,-1.9793346869495807,0.24671709547496562,1,2025-01-02,2027-06-29,37.78014883977,-122.46207082361
15WR-0592,train,3945.0,8.28045768658256,Wireless,Otros,4,Sin asignar,Sunset/Parkside,94116,-0.9247843819388938,0.18632691824222114,-2.417785063289399,-0.9661364717347387,-0.8811978807454991,0,2016-04-13,2027-01-31,37.73973433092,-122.48728167289
24EXC-04102,train,908.0,6.812345094177479,Excavation,"Cratus, Inc.",1,Gabriel Howell,Inner Richmond,94118,2.028532438150391,0.22765875852892972,-0.0486121168270745,-1.9793346869495807,0.24671709547496562,1,2025-01-02,2027-06-29,37.78072977564,-122.4690901576
18WR-0349,train,3954.0,8.282735880201754,Wireless,Otros,1,Sin asignar,Lone Mountain/USF,94118,-0.9247843819388938,0.18632691824222114,-1.529345208366027,0.04706174348010315,-0.8811978807454991,0,2019-07-03,2030-04-30,37.77629993778,-122.45300560634
18WR-0137,train,3942.0,8.279697133877628,Wireless,AT&T Mobility,2,Otros,Presidio Heights,94115,-0.9076139353104677,0.18632691824222114,-1.8254918266738176,0.38479448188505044,-0.8811978807454991,0,2018-08-15,2029-05-31,37.78288285878,-122.44430550649
18WR-0067,train,3944.0,8.280204233279974,Wireless,Otros,2,Sin asignar,Lone Mountain/USF,94118,-0.9247843819388938,0.18632691824222114,-1.529345208366027,-1.6416019485446334,-0.8811978807454991,0,2019-02-12,2029-11-30,37.77891179663,-122.44688419646
21WR-00020,test,3944.0,8.280204233279974,Wireless,Otros,1,Sin asignar,Seacliff,94121,-0.9247843819388938,0.18632691824222114,-0.9370519717504461,-0.6284037333297915,-0.8811978807454991,0,2021-05-13,2032-02-29,37.78967868133,-122.48559821909
25EXC-00886,train,675.0,6.516193076042964,Excavation,LC General Engineering & Construction,1,Sin asignar,Golden Gate Park,94121,-0.28947785668712905,0.06233139738209538,0.247534501480716,-1.6416019485446334,-0.31724039263526677,1,2025-02-24,2026-12-31,37.77283909931,-122.47830194939
15WR-0227,train,3951.0,8.281977058867758,Wireless,Verizon Wireless,6,Sin asignar,South of Market,94103,-0.9247843819388938,0.18632691824222114,-2.417785063289399,-1.9793346869495807,-0.8811978807454991,0,2016-01-06,2026-10-31,37.77571292229,-122.40286346781
24EXC-04102,train,908.0,6.812345094177479,Excavation,"Cratus, Inc.",1,Gabriel Howell,Outer Richmond,Desconocido,2.028532438150391,0.22765875852892972,-0.0486121168270745,-1.9793346869495807,0.24671709547496562,1,2025-01-02,2027-06-29,37.78052852096,-122.47508358081
18WR-0111,train,3954.0,8.282735880201754,Wireless,Verizon Wireless,2,Sin asignar,Pacific Heights,94109,-0.9076139353104677,0.18632691824222114,-1.8254918266738176,1.060259958694945,-0.8811978807454991,0,2018-10-03,2029-07-31,37.79339135486,-122.42817637804
25EXC-01752,train,564.0,6.336825731146441,Excavation,"Esquivel Grading & Paving, Inc.",9,Otros,Portola,94134,0.7064080477615832,0.19872647032823373,0.247534501480716,-0.29067099492484416,0.34071001016000435,1,2025-06-16,2027-01-01,37.72831483388,-122.41372290998
16wr-0318,train,3930.0,8.27664912542186,Wireless,"ExteNet Systems, Inc.",9,Sin asignar,Mission,94110,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,0.04706174348010315,-0.8811978807454991,0,2017-07-27,2028-04-30,37.75885810464,-122.41750703495
18WR-0082,test,3955.0,8.282988692742602,Wireless,Otros,5,Sin asignar,Tenderloin,94102,-0.9247843819388938,0.18632691824222114,-1.8254918266738176,1.060259958694945,-0.8811978807454991,0,2018-10-02,2029-07-31,37.78261379909,-122.41451239563
25EXC-00745,train,692.0,6.541029999189903,Excavation,Otros,6,Sin asignar,Mission,94103,-0.42684142971453765,0.24419149464361317,0.247534501480716,-1.303869210139686,-0.14805314620219703,1,2025-03-10,2027-01-31,37.77132187541,-122.41798420886
16WR-0188,train,3938.0,8.278682162970906,Wireless,"ExteNet Systems, Inc.",2,Sin asignar,Russian Hill,94109,-0.9247843819388938,0.18632691824222114,-2.417785063289399,1.060259958694945,-0.8811978807454991,0,2016-10-18,2027-07-31,37.80313773879,-122.42452260905
25EXC-01752,train,564.0,6.336825731146441,Excavation,"Esquivel Grading & Paving, Inc.",9,Otros,Portola,94134,0.7064080477615832,0.19872647032823373,0.247534501480716,-0.29067099492484416,0.34071001016000435,1,2025-06-16,2027-01-01,37.72652420593,-122.41625438445
16WR-0337,train,3935.0,8.277920258172143,Wireless,"ExteNet Systems, Inc.",9,Sin asignar,Bernal Heights,94110,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,-0.29067099492484416,-0.8811978807454991,0,2017-06-22,2028-03-31,37.74626221721,-122.42026068536
16WR-0355,test,3931.0,8.276903481267057,Wireless,"ExteNet Systems, Inc.",5,Sin asignar,Tenderloin,94102,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,0.04706174348010315,-0.8811978807454991,0,2017-07-26,2028-04-30,37.78321758452,-122.41397802743
20SC-00424,test,5.0,1.791759469228055,Otros,Otros,6,Sin asignar,Mission Bay,94158,-0.9247843819388938,15.272448622890858,-1.2331985900582365,-0.29067099492484416,-0.8811978807454991,0,2030-06-24,2030-06-29,37.77233621181,-122.39708593136
14WR-0101,train,4352.0,8.378620541552298,Wireless,"ExteNet Systems, Inc.",3,Otros,Nob Hill,94109,-0.9247843819388938,0.18632691824222114,-2.713931681597189,-0.6284037333297915,-0.8811978807454991,0,2015-05-01,2027-03-31,37.79256455936,-122.41755296256
25EXC-00643,train,28.0,3.367295829986474,Excavation,Pacific Gas & Electric,3,Gabriel Howell,Nob Hill,94102,-0.9247843819388938,0.26485741478696745,0.5436811197885065,0.7225272202899977,-0.6744134684384139,1,2026-09-16,2026-10-14,37.78797716722,-122.41087808209
21WR-00075,test,3943.0,8.279950715722526,Wireless,Otros,10,Sin asignar,Bayview Hunters Point,94124,-0.9247843819388938,0.18632691824222114,-0.6409053534426555,-1.9793346869495807,-0.8811978807454991,0,2022-01-14,2032-10-31,37.74264544316,-122.40121127869
18WR-0193,train,3927.0,8.275885669474356,Wireless,"ExteNet Systems, Inc.",8,Sin asignar,Castro/Upper Market,94114,-0.9247843819388938,0.18632691824222114,-1.8254918266738176,1.3979926970998924,-0.8811978807454991,0,2018-11-30,2029-08-31,37.76574448682,-122.43148429735
24EXC-04102,train,908.0,6.812345094177479,Excavation,"Cratus, Inc.",1,Gabriel Howell,Inner Richmond,94118,2.028532438150391,0.22765875852892972,-0.0486121168270745,-1.9793346869495807,0.24671709547496562,1,2025-01-02,2027-06-29,37.78010437473,-122.46314342959
25EXC-01889,test,587.0,6.376726947898627,Excavation,"Cratus, Inc.",10,Don Doan,Bayview Hunters Point,Desconocido,0.38016956182148776,0.19872647032823373,0.247534501480716,0.04706174348010315,3.1980946165851813,1,2025-07-21,2027-02-28,37.7130579571,-122.40065802951
14WR-0117,train,3956.0,8.283241441385425,Wireless,"ExteNet Systems, Inc.",3,Sin asignar,Financial District/South Beach,94111,-0.9247843819388938,0.18632691824222114,-2.713931681597189,1.7357254355048397,-0.8811978807454991,0,2015-12-01,2026-09-30,37.79930008126,-122.4005840288
21WR-00095,train,3940.0,8.279189777195004,Wireless,Otros,10,Sin asignar,Bayview Hunters Point,94124,-0.9247843819388938,0.18632691824222114,-0.6409053534426555,-0.9661364717347387,-0.8811978807454991,0,2022-04-19,2033-01-31,37.73161755715,-122.39038754169
17WR-0339,train,3934.0,8.277666160851503,Wireless,"ExteNet Systems, Inc.",10,Sin asignar,Bayview Hunters Point,94124,-0.9247843819388938,0.18632691824222114,-1.8254918266738176,0.04706174348010315,-0.8811978807454991,0,2018-07-23,2029-04-30,37.73351823275,-122.38362253333
24EXC-04102,train,908.0,6.812345094177479,Excavation,"Cratus, Inc.",1,Gabriel Howell,Outer Richmond,94121,2.028532438150391,0.22765875852892972,-0.0486121168270745,-1.9793346869495807,0.24671709547496562,1,2025-01-02,2027-06-29,37.78129771326,-122.47944930291
16WR-0420,train,3957.0,8.28349412616251,Wireless,"ExteNet Systems, Inc.",2,Sin asignar,Marina,94123,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,-1.303869210139686,-0.8811978807454991,0,2017-03-01,2027-12-31,37.79980759731,-122.42816481356
21WR-00107,train,3943.0,8.279950715722526,Wireless,Otros,10,Sin asignar,Bayview Hunters Point,94124,-0.9247843819388938,0.18632691824222114,-0.6409053534426555,-1.303869210139686,-0.8811978807454991,0,2022-03-16,2032-12-31,37.73920164432,-122.38985133118
18WR-0171,train,3943.0,8.279950715722526,Wireless,Otros,2,Sin asignar,Presidio Heights,94118,-0.9247843819388938,0.18632691824222114,-1.529345208366027,-0.9661364717347387,-0.8811978807454991,0,2019-04-16,2030-01-31,37.78764800824,-122.45078243601
16WR-0522,train,3945.0,8.28045768658256,Wireless,"ExteNet Systems, Inc.",3,Sin asignar,Chinatown,94111,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,-0.6284037333297915,-0.8811978807454991,0,2017-05-12,2028-02-29,37.79463264159,-122.40244342244
15WR-0136,train,3935.0,8.277920258172143,Wireless,"ExteNet Systems, Inc.",3,Sin asignar,Nob Hill,94133,-0.9247843819388938,0.18632691824222114,-2.417785063289399,-1.9793346869495807,-0.8811978807454991,0,2016-01-22,2026-10-31,37.79627388897,-122.41275830748
25EXC-01752,train,564.0,6.336825731146441,Excavation,"Esquivel Grading & Paving, Inc.",11,Otros,Oceanview/Merced/Ingleside,94132,0.7064080477615832,0.19872647032823373,0.247534501480716,-0.29067099492484416,0.34071001016000435,1,2025-06-16,2027-01-01,37.71382614894,-122.47045780483
17WR-0301,train,3947.0,8.280964400553373,Wireless,"ExteNet Systems, Inc.",5,Sin asignar,Western Addition,Desconocido,-0.9247843819388938,0.18632691824222114,-1.8254918266738176,0.38479448188505044,-0.8811978807454991,0,2018-08-10,2029-05-31,37.77969561867,-122.42380687453
16WR-0342,train,3926.0,8.27563105457801,Wireless,"ExteNet Systems, Inc.",8,Sin asignar,Mission,94110,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,1.060259958694945,-0.8811978807454991,0,2017-10-31,2028-07-31,37.75637349476,-122.42325297781
25EXC-00254,train,668.0,6.505784060128229,Excavation,Otros,6,Sin asignar,South of Market,94103,-0.04909160388916405,0.21525920644291716,0.247534501480716,-1.303869210139686,0.5474944224670896,1,2025-03-03,2026-12-31,37.78200511105,-122.40847089973
16wr-0034,train,3930.0,8.27664912542186,Wireless,"ExteNet Systems, Inc.",3,Sin asignar,Nob Hill,94108,-0.9247843819388938,0.18632691824222114,-2.417785063289399,0.04706174348010315,-0.8811978807454991,0,2016-07-26,2027-04-30,37.79328443948,-122.40956170639
18WR-0027,train,3926.0,8.27563105457801,Wireless,Verizon Wireless,5,Sin asignar,Haight Ashbury,94117,-0.9076139353104677,0.18632691824222114,-1.529345208366027,-1.9793346869495807,-0.8811978807454991,0,2019-01-31,2029-10-31,37.77165331332,-122.44238392989
19IE-00245,train,3152.0,8.056109659545061,StrtImprov,Otros,10,Sin asignar,Potrero Hill,94107,-0.6157163426272245,-12.159493775397634,0.5436811197885065,-1.303869210139686,1.6942079816245619,1,2018-03-15,2026-10-31,37.7592750745,-122.38744073616
24BW-00014,train,1837.0,7.516433302915632,Otros,Otros,4,Otros,Sunset/Parkside,94116,-0.6157163426272245,0.2028596543569046,-0.0486121168270745,-0.29067099492484416,-0.8811978807454991,0,2024-06-17,2029-06-28,37.74395034329,-122.49778432187
15WR-0102,test,3935.0,8.277920258172143,Wireless,"ExteNet Systems, Inc.",3,Sin asignar,Russian Hill,94109,-0.9247843819388938,0.18632691824222114,-2.713931681597189,1.7357254355048397,-0.8811978807454991,0,2015-12-22,2026-09-30,37.80163570513,-122.42311237191
15WR-0032,train,3929.0,8.276394704863307,Wireless,"ExteNet Systems, Inc.",3,Sin asignar,Chinatown,94108,-0.9247843819388938,0.18632691824222114,-2.417785063289399,-1.303869210139686,-0.8811978807454991,0,2016-03-29,2026-12-31,37.79409298059,-122.40636360595
18WR-0358,test,3953.0,8.282483003730562,Wireless,Otros,8,Sin asignar,Inner Sunset,94117,-0.9247843819388938,0.18632691824222114,-1.529345208366027,1.3979926970998924,-0.8811978807454991,0,2019-11-04,2030-08-31,37.76151475315,-122.44933159485
25EXC-01752,train,564.0,6.336825731146441,Excavation,"Esquivel Grading & Paving, Inc.",11,Otros,Outer Mission,94112,0.7064080477615832,0.19872647032823373,0.247534501480716,-0.29067099492484416,0.34071001016000435,1,2025-06-16,2027-01-01,37.71827632573,-122.44187240939
25EXC-01752,train,564.0,6.336825731146441,Excavation,"Esquivel Grading & Paving, Inc.",11,Otros,Outer Mission,94112,0.7064080477615832,0.19872647032823373,0.247534501480716,-0.29067099492484416,0.34071001016000435,1,2025-06-16,2027-01-01,37.7175759637,-122.44192793699
25EXC-00886,train,675.0,6.516193076042964,Excavation,LC General Engineering & Construction,1,Sin asignar,Outer Richmond,94121,-0.28947785668712905,0.06233139738209538,0.247534501480716,-1.6416019485446334,-0.31724039263526677,1,2025-02-24,2026-12-31,37.775711364,-122.47689720173
19IE-00245,train,3152.0,8.056109659545061,StrtImprov,Otros,10,Sin asignar,Potrero Hill,Desconocido,-0.6157163426272245,-12.159493775397634,0.5436811197885065,-1.303869210139686,1.6942079816245619,1,2018-03-15,2026-10-31,37.75799994044,-122.3873126927
18WR-0364,test,3955.0,8.282988692742602,Wireless,Otros,2,Sin asignar,Marina,94123,-0.9247843819388938,0.18632691824222114,-1.529345208366027,0.04706174348010315,-0.8811978807454991,0,2019-07-02,2030-04-30,37.79699973321,-122.43741822041
25EXC-00886,train,675.0,6.516193076042964,Excavation,LC General Engineering & Construction,1,Sin asignar,Outer Richmond,94121,-0.28947785668712905,0.06233139738209538,0.247534501480716,-1.6416019485446334,-0.31724039263526677,1,2025-02-24,2026-12-31,37.77475439598,-122.47736485171
18WR-0002,train,3940.0,8.279189777195004,Wireless,AT&T Mobility,7,Otros,West of Twin Peaks,94127,-0.9247843819388938,0.18632691824222114,-1.8254918266738176,0.04706174348010315,-0.8811978807454991,0,2018-07-17,2029-04-30,37.7348754322,-122.47140906272
24EXC-04102,train,908.0,6.812345094177479,Excavation,"Cratus, Inc.",1,Gabriel Howell,Inner Richmond,94118,2.028532438150391,0.22765875852892972,-0.0486121168270745,-1.9793346869495807,0.24671709547496562,1,2025-01-02,2027-06-29,37.78173530831,-122.46969851073
24EXC-04102,train,908.0,6.812345094177479,Excavation,"Cratus, Inc.",1,Gabriel Howell,Inner Richmond,94118,2.028532438150391,0.22765875852892972,-0.0486121168270745,-1.9793346869495807,0.24671709547496562,1,2025-01-02,2027-06-29,37.78000402185,-122.46528176454
16WR-0195,test,3937.0,8.278428259199071,Wireless,"ExteNet Systems, Inc.",3,Sin asignar,Financial District/South Beach,94108,-0.9247843819388938,0.18632691824222114,-2.417785063289399,1.060259958694945,-0.8811978807454991,0,2016-10-19,2027-07-31,37.79032013358,-122.40538121894
25EXC-00254,train,668.0,6.505784060128229,Excavation,Otros,6,Sin asignar,South of Market,94107,-0.04909160388916405,0.21525920644291716,0.247534501480716,-1.303869210139686,0.5474944224670896,1,2025-03-03,2026-12-31,37.77881819857,-122.40211405024
18WR-0250,train,3954.0,8.282735880201754,Wireless,AT&T Mobility,9,Sin asignar,Mission,94110,-0.9247843819388938,0.18632691824222114,-1.8254918266738176,1.7357254355048397,-0.8811978807454991,0,2018-12-03,2029-09-30,37.74923280613,-122.41797165177
15WR-0461,test,3949.0,8.281470857895167,Wireless,"ExteNet Systems, Inc.",3,Sin asignar,Financial District/South Beach,94111,-0.9247843819388938,0.18632691824222114,-2.417785063289399,-1.9793346869495807,-0.8811978807454991,0,2016-01-08,2026-10-31,37.79745509061,-122.39901162338
16WR-0043,train,3941.0,8.279443487712665,Wireless,Otros,3,Sin asignar,Financial District/South Beach,94111,-0.9247843819388938,0.18632691824222114,-2.417785063289399,1.3979926970998924,-0.8811978807454991,0,2016-11-15,2027-08-31,37.79216034064,-122.39806318896
16WR-0118,test,3943.0,8.279950715722526,Wireless,Otros,2,Sin asignar,Pacific Heights,94115,-0.9247843819388938,0.18632691824222114,-1.529345208366027,-0.6284037333297915,-0.8811978807454991,0,2019-05-14,2030-02-28,37.79065398595,-122.44281024624
24BW-00014,train,1837.0,7.516433302915632,Otros,Otros,4,Otros,Sunset/Parkside,94116,-0.6157163426272245,0.2028596543569046,-0.0486121168270745,-0.29067099492484416,-0.8811978807454991,0,2024-06-17,2029-06-28,37.7484910443,-122.50079183243
16WR-0418,train,3928.0,8.27614021955846,Wireless,"ExteNet Systems, Inc.",3,Sin asignar,Nob Hill,94109,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,-1.6416019485446334,-0.8811978807454991,0,2017-02-27,2027-11-30,37.79274644805,-122.41742986135
16WR-0241,test,3931.0,8.276903481267057,Wireless,Verizon Wireless,2,Sin asignar,Presidio Heights,94115,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,-1.303869210139686,-0.8811978807454991,0,2017-03-27,2027-12-31,37.78831515921,-122.4471338392
24EXC-04808,train,864.0,6.762729506931879,Excavation,Otros,6,Karl Johnson,Financial District/South Beach,94105,-0.7702503622830591,0.1408618939268417,0.247534501480716,-1.6416019485446334,-0.016463065643142812,1,2025-02-24,2027-07-08,37.79105948491,-122.39751384881
18WR-0156,train,3935.0,8.277920258172143,Wireless,AT&T Mobility,5,Sin asignar,Lone Mountain/USF,94117,-0.9076139353104677,0.18632691824222114,-1.8254918266738176,1.060259958694945,-0.8811978807454991,0,2018-10-22,2029-07-31,37.77230480179,-122.45229705334
17WR-0084,test,3952.0,8.282230063296685,Wireless,"ExteNet Systems, Inc.",5,Sin asignar,Pacific Heights,94115,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,1.060259958694945,-0.8811978807454991,0,2017-10-05,2028-07-31,37.78746946113,-122.42895500428
18MSE-0663,test,591.0,6.3835066348840055,MinorEnc,Otros,10,Otros,Bayview Hunters Point,94124,-0.9076139353104677,-1.0949601306457453,-1.8254918266738176,1.3979926970998924,7.239789948041848,1,2017-11-01,2019-06-15,37.73853291829,-122.3870006049
18WR-0080,train,3936.0,8.278174290943738,Wireless,Otros,6,Sin asignar,South of Market,94107,-0.9247843819388938,0.18632691824222114,-1.8254918266738176,0.7225272202899977,-0.8811978807454991,0,2018-09-20,2029-06-30,37.77846038063,-122.39437049085
25EXC-00254,train,668.0,6.505784060128229,Excavation,Otros,5,Sin asignar,Tenderloin,Desconocido,-0.04909160388916405,0.21525920644291716,0.247534501480716,-1.303869210139686,0.5474944224670896,1,2025-03-03,2026-12-31,37.78377750967,-122.4176185712
14WR-0160,test,3947.0,8.280964400553373,Wireless,Verizon Wireless,6,Sin asignar,Mission Bay,94103,-0.9247843819388938,0.18632691824222114,-2.713931681597189,1.7357254355048397,-0.8811978807454991,0,2015-12-10,2026-09-30,37.76973231051,-122.40407625738
24EXC-04102,train,908.0,6.812345094177479,Excavation,"Cratus, Inc.",1,Gabriel Howell,Inner Richmond,Desconocido,2.028532438150391,0.22765875852892972,-0.0486121168270745,-1.9793346869495807,0.24671709547496562,1,2025-01-02,2027-06-29,37.78121346402,-122.45999965768
19WR-00228,train,3934.0,8.277666160851503,Wireless,Otros,9,Sin asignar,Mission,94103,-0.9247843819388938,0.18632691824222114,-1.2331985900582365,-0.9661364717347387,-0.8811978807454991,0,2020-04-24,2031-01-31,37.76687914202,-122.41861080477
25EXC-01752,train,564.0,6.336825731146441,Excavation,"Esquivel Grading & Paving, Inc.",10,Otros,Visitacion Valley,94134,0.7064080477615832,0.19872647032823373,0.247534501480716,-0.29067099492484416,0.34071001016000435,1,2025-06-16,2027-01-01,37.70960676682,-122.42195839702
25EXC-00254,train,668.0,6.505784060128229,Excavation,Otros,6,Sin asignar,Financial District/South Beach,Desconocido,-0.04909160388916405,0.21525920644291716,0.247534501480716,-1.303869210139686,0.5474944224670896,1,2025-03-03,2026-12-31,37.78685175301,-122.39392094191
16WR-0202,train,3944.0,8.280204233279974,Wireless,"ExteNet Systems, Inc.",3,Sin asignar,North Beach,94133,-0.8904434886820416,0.18632691824222114,-2.417785063289399,1.060259958694945,-0.8811978807454991,0,2016-10-12,2027-07-31,37.79967708739,-122.40661014398
16WR-0576,train,3931.0,8.276903481267057,Wireless,Otros,6,Sin asignar,Financial District/South Beach,94107,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,-0.9661364717347387,-0.8811978807454991,0,2017-04-27,2028-01-31,37.78352941736,-122.3958813633
17wr-0140,train,3937.0,8.278428259199071,Wireless,Otros,6,Sin asignar,Financial District/South Beach,94103,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,1.7357254355048397,-0.8811978807454991,0,2017-12-20,2028-09-30,37.78528839553,-122.40072452253
25EXC-00745,train,692.0,6.541029999189903,Excavation,Otros,9,Sin asignar,Mission,Desconocido,-0.42684142971453765,0.24419149464361317,0.247534501480716,-1.303869210139686,-0.14805314620219703,1,2025-03-10,2027-01-31,37.76991774525,-122.42158253446
18WR-0053,train,3951.0,8.281977058867758,Wireless,AT&T Mobility,9,Sin asignar,Mission,94103,-0.9247843819388938,0.18632691824222114,-1.8254918266738176,-0.29067099492484416,-0.8811978807454991,0,2018-06-06,2029-03-31,37.7669590833,-122.42203249794
19WR-00107,train,3935.0,8.277920258172143,Wireless,Otros,6,Sin asignar,Mission,94103,-0.9247843819388938,0.18632691824222114,-1.529345208366027,0.04706174348010315,-0.8811978807454991,0,2019-07-22,2030-04-30,37.77181337359,-122.41747210377
16WR-0563,test,3930.0,8.27664912542186,Wireless,Otros,5,Sin asignar,Tenderloin,94102,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,-1.303869210139686,-0.8811978807454991,0,2017-03-28,2027-12-31,37.78491134178,-122.41144742525
17WR-0135,train,3942.0,8.279697133877628,Wireless,AT&T Mobility,6,Sin asignar,Financial District/South Beach,94107,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,0.7225272202899977,-0.8811978807454991,0,2017-09-14,2028-06-30,37.78114645434,-122.392699294
24EXC-04102,train,908.0,6.812345094177479,Excavation,"Cratus, Inc.",1,Gabriel Howell,Outer Richmond,94121,2.028532438150391,0.22765875852892972,-0.0486121168270745,-1.9793346869495807,0.24671709547496562,1,2025-01-02,2027-06-29,37.77984088824,-122.49170755005
16WR-0381,train,3940.0,8.279189777195004,Wireless,"ExteNet Systems, Inc.",10,Sin asignar,Bayview Hunters Point,94124,-0.9247843819388938,0.18632691824222114,-2.1216384449816084,0.38479448188505044,-0.8811978807454991,0,2017-08-17,2028-05-31,37.73587119226,-122.39454994598
18WR-0063,test,3953.0,8.282483003730562,Wireless,Otros,5,Sin asignar,Haight Ashbury,94117,-0.9247843819388938,0.18632691824222114,-1.8254918266738176,1.060259958694945,-0.8811978807454991,0,2018-10-04,2029-07-31,37.76994067271,-122.44831761776
18WR-0322,train,3946.0,8.280711075662847,Wireless,Otros,11,Sin asignar,Excelsior,94112,-0.9247843819388938,0.18632691824222114,-1.529345208366027,-0.29067099492484416,-0.8811978807454991,0,2019-06-11,2030-03-31,37.7284195264,-122.4267326551
18WR-0050,train,3931.0,8.276903481267057,Wireless,"ExteNet Systems, Inc.",5,Otros,Japantown,94115,-0.9247843819388938,0.18632691824222114,-1.8254918266738176,-0.29067099492484416,-0.8811978807454991,0,2018-06-26,2029-03-31,37.7849727242,-122.43037977165
